Old.Name,Blup_Transfo_PC1_y1_y2,Blup_Transfo_PC2_y1_y2,Blup_Transfo_PC3_y1_y2,Blup_Transfo_PC4_y1_y2,Blup_Transfo_PC1_PC2_y1_y2,Blup_Transfo_PC1_PC3_y1_y2,Blup_Transfo_PC2_PC3_y1_y2,Blup_Transfo_PC1_PC4_y1_y2,Blup_Transfo_PC2_PC4_y1_y2,Blup_Transfo_PC3_PC4_y1_y2,Blup_Transfo_PC1_year2,Blup_Transfo_PC2_year2,Blup_Transfo_PC3_year2,Blup_Transfo_PC4_year2,Blup_Transfo_PC1_PC2_year2,Blup_Transfo_PC1_PC3_year2,Blup_Transfo_PC2_PC3_year2,Blup_Transfo_PC1_PC4_year2,Blup_Transfo_PC2_PC4_year2,Blup_Transfo_PC3_PC4_year2,Blup_Transfo_Area_2_cavities_filled_field_year2,Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Blup_Transfo_Circularity_field_year2,Blup_Transfo_Horiz_size_center_field_year2,Blup_Transfo_Horiz_size_25perc_field_year2,Blup_Transfo_Horiz_size_50perc_field_year2,Blup_Transfo_Horiz_size_75perc_field_year2,Blup_Transfo_Vert_size_center_field_year2,Blup_Transfo_Vert_size_25perc_field_year2,Blup_Transfo_Vert_size_50perc_field_year2,Blup_Transfo_Vert_size_75perc_field_year2,Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2,Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year2,Blup_Transfo_Num_Indents_field_year2,Blup_Transfo_Indent_width_mean_field_year2,Blup_Transfo_Indent_depth_mean_field_year2,Blup_Transfo_Area_2_cavities_filled_field_y1_y2,Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Blup_Transfo_Circularity_field_y1_y2,Blup_Transfo_Horiz_size_center_field_y1_y2,Blup_Transfo_Horiz_size_25perc_field_y1_y2,Blup_Transfo_Horiz_size_50perc_field_y1_y2,Blup_Transfo_Horiz_size_75perc_field_y1_y2,Blup_Transfo_Vert_size_center_field_y1_y2,Blup_Transfo_Vert_size_25perc_field_y1_y2,Blup_Transfo_Vert_size_50perc_field_y1_y2,Blup_Transfo_Vert_size_75perc_field_y1_y2,Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2,Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_y1_y2,Blup_Transfo_Num_Indents_field_y1_y2,Blup_Transfo_Indent_width_mean_field_y1_y2,Blup_Transfo_Indent_depth_mean_field_y1_y2
GWR_100_111,0.002798922,-0.01811636,-0.001380673,0.003306914,0.013067162,0.002468451,-0.012631639,-7.13787e-4,-0.007475948,-0.00336618,0.003151553,-0.023725661,-0.001063557,0.004900032,0.016783564,0.002717608,-0.013526814,-0.001079179,-0.008990978,-0.003439522,-4.359626391,-28.86327114,-1.39255934,1.838397877,-9.840305568,-0.031231523,-8.93745658,-9.269710791,-4.695370371,1.656282016,-4.997179516,-2.200720295,0.030297942,0.007860083,0.003530368,-5.007959926,-0.006939582,-0.057611759,-3.971804639,-21.16523026,-1.028574338,1.571366793,-9.478710918,-0.0278486,-8.968516704,-8.971077769,-3.834044891,1.495344665,-4.029073711,-1.704711666,0.031846756,0.008049245,0.001153551,-4.636730498,-0.005571688,-0.050114431
XXX_100_179,0.017471044,-0.022803741,0.015130661,-0.003846241,0.024769371,-0.001167146,-0.026867359,0.009369757,-0.007136816,0.012556114,0.020234129,-0.02877575,0.01225029,-0.005267929,0.030501216,-0.001586467,-0.028477633,0.011635035,-0.008446336,0.01274941,-28.11123052,-134.8288979,-2.123462898,-1.905518982,-40.06710497,-0.20959378,-31.11086706,-39.23748782,-30.92824008,-19.98199633,-29.87032884,-22.39198918,0.034939041,-0.027390831,0.006020934,-13.73469065,-0.500299383,-0.24472167,-27.4765013,-111.9350227,-1.696061475,-1.825771418,-39.45275385,-0.200603007,-31.11076906,-38.73123965,-29.63464159,-17.03116299,-28.42163131,-19.14143414,0.036726021,-0.026673855,0.002018036,-13.20818016,-0.445225992,-0.232701657
XXX_100_68,0.031310335,-0.03164925,0.002920599,-0.006035571,0.039592105,0.013892621,-0.025807366,0.016345558,-0.008803144,0.006229668,0.037777064,-0.041538681,0.002322258,-0.00878061,0.050966867,0.016218654,-0.027729447,0.021293147,-0.010584117,0.006341704,-28.13918294,-125.8448877,-0.270256162,-2.685588184,-38.73084461,-0.263407023,-31.09646506,-37.20514925,-31.69007893,-22.58496015,-29.23831943,-21.23234365,0.018969859,-0.071407419,-0.001585911,-9.98147492,-0.709907431,-0.206828096,-27.4398662,-98.93314967,-0.123919039,-2.465875433,-38.03447762,-0.250297692,-31.06904779,-36.63853772,-30.2980349,-18.3610383,-27.71213837,-17.28846767,0.020604227,-0.070007505,-5.15424e-4,-9.477783946,-0.614407853,-0.194821548
GWR_100_389,0.020550525,0.027531134,-0.008297315,0.003967825,-0.007274478,0.015217549,0.021837752,0.007245683,0.009364102,-0.007478834,0.01063076,0.019816454,-0.00806744,0.0111481,-0.0069746,0.011675765,0.01762615,-6.55226e-4,0.003084961,-0.01151767,20.52506399,105.8337449,1.70460564,0.337173958,30.6650051,0.059736827,19.26483798,31.1694091,23.69892346,16.80163514,20.81997655,10.08395606,-0.031067555,-0.083598988,0.010313592,17.70287634,0.077823678,0.101274106,21.66640235,74.93929275,1.822690795,0.292665537,31.83698162,0.066355056,20.8566917,33.04183549,25.1286918,12.17418143,22.83556262,7.722709298,-0.035986637,-0.104809366,0.003834259,16.33134946,0.083974764,0.158811829
XXX_100_137,0.007427597,-0.005881571,0.004517219,0.01665235,0.006718072,7.11919e-4,-0.0075681,-0.005561233,-0.007856866,-0.007865787,0.008427517,-0.007307986,0.003679424,0.023192472,0.008222695,5.72599e-4,-0.007942618,-0.007192329,-0.009296192,-0.008003913,0.899086371,-7.243866084,-1.226915891,4.211399704,0.731640274,0.06971404,-1.799907693,0.910851191,-4.083172237,4.2315201,-7.120531329,-0.321390619,-0.029199843,0.019644328,0.006312317,-1.282581268,0.154694559,-0.006241606,1.254741195,-3.846409172,-0.933967319,3.772355698,0.998422844,0.069858697,-1.857111828,1.134922796,-3.177142649,3.801195817,-6.057518848,-0.163452664,-0.027052578,0.01977743,0.002115561,-0.997723763,0.13836690200000001,3.74437e-4
GWR_100_51,-0.035930919,-0.04551081,0.008452935,7.92385e-5,0.012834918,-0.023793606,-0.039917264,-0.014530271,-0.015809276,0.005695934,-0.043883665,-0.059784323,0.006677124,1.73594e-4,0.016484265,-0.028318804,-0.042939059,-0.019198683,-0.018994139,0.00579766,-23.09475901,-112.6224206,-1.758989732,-4.109662484,-35.03989107,-0.180716306,-27.49616843,-35.02085602,-20.56234894,-17.48717674,-17.90110806,-16.66660478,0.071646774,-0.029313352,-7.7498e-4,-11.12920915,-0.445206128,-0.230057251,-22.46152058,-88.33027681,-1.323943007,-3.736731006,-34.38629341,-0.171071095,-27.47825231,-34.47519793,-19.38907714,-14.18536368,-16.63593028,-13.54988168,0.072883305,-0.028556393,-2.50891e-4,-10.59495013,-0.385151669,-0.217348734
GWR_100_495,0.025378626,-0.002423543,1.48455e-4,-9.15062e-4,0.014228083,0.012736574,-0.001997246,0.011124925,-7.18587e-4,5.84131e-4,0.029529917,-0.002921071,1.51437e-4,-0.001198258,0.017491387,0.014389054,-0.002015055,0.01384823,-8.71069e-4,5.83136e-4,-14.3063761,-80.05158587,-2.350721103,2.725944561,-21.6107229,-0.024108663,-15.47627227,-21.01162125,-18.31300571,-8.758053921,-15.49594544,-9.235661787,-0.001145344,0.028262092,8.22822e-4,-7.093565648,-0.223967579,-0.146239506,-13.80444727,-65.52829592,-1.889238351,2.412885817,-21.15360352,-0.020992494,-15.50673948,-20.63347084,-17.20153648,-7.374523646,-14.29094172,-7.828621901,8.44332e-4,0.028288218,2.78232e-4,-6.695936747,-0.199017185,-0.136451104
GWR_100_245,0.042718642,0.023102916,0.005482157,-0.005050921,0.005404448,0.017963937,0.012028127,0.020666096,0.009984403,0.006836241,0.049914037,0.029462245,0.004458658,-0.006940515,0.006601449,0.020395348,0.012908379,0.025879254,0.01176139,0.00693671,-10.88039447,-58.50842689,-1.317774414,-0.833642783,-14.25744322,-0.024956405,-10.78031826,-13.88919167,-11.88619237,-10.05324952,-11.79838839,-8.21609674,-0.01356581,-0.00705748,-0.002125098,-5.709997938,-0.018416941,-0.081478697,-10.41142301,-47.27717232,-1.011200023,-0.84480379,-13.86296716,-0.021813387,-10.81996594,-13.56110019,-10.86750864,-8.488859088,-10.65607061,-6.951922226,-0.011506365,-0.006592913,-7.08434e-4,-5.33921937,-0.015873672,-0.073157778
GWR_100_373,-0.008867219,0.006427445,-0.012613697,-0.003814618,-0.005272866,0.0041709,0.013145986,-0.001738101,0.003728418,-0.005931708,-0.010727914,0.008307448,-0.010154617,-0.005224022,-0.006576261,0.004547005,0.014097816,-0.002371516,0.004377615,-0.006038446,-26.27207109,-130.2501386,-2.786636331,0.46452527,-36.42788262,-0.128721616,-26.80668153,-35.62180559,-31.66858734,-19.97945265,-30.14252502,-18.55681162,-8.20308e-4,0.012110665,-0.001496962,-11.8943653,-0.459544211,-0.23528244,-25.59721217,-102.4656459,-2.152298446,0.345311623,-35.75820146,-0.121254591,-26.79058495,-35.07038273,-30.27696584,-16.2268261,-28.5955275,-15.09764887,9.63521e-4,0.012234903,-4.86408e-4,-11.33972758,-0.397569796,-0.22241602
GWR_100_73,0.0039358249999999996,-0.026681293,-0.001222781,0.01470055,0.019652101,0.002818084,-0.018287824,-0.006078968,-0.014678113,-0.01043752,0.004322752,-0.03369488,-9.55903e-4,0.020482578,0.024185592,0.002992604,-0.019348739,-0.007845172,-0.017347131,-0.010617383,-26.35271411,-129.1985162,-2.737947335,7.097943741,-37.81166796,-0.100905318,-27.687754,-37.31529159,-35.985413200000004,-17.94323679,-32.04137387,-17.64693307,-0.009942547,0.056117669,7.69736e-4,-15.67168545,-0.49006644,-0.190847427,-25.73490152,-107.1650262,-2.21839326,6.414084528,-37.21653112,-0.095356879,-27.69434809,-36.82255329,-34.61880304,-15.27709434,-30.55586987,-15.06127353,-0.007903455,0.055798008,2.60464e-4,-15.10758449,-0.436108544,-0.180048207
XXX_100_167,-0.086926485,0.039726335,0.00325499,-0.012827783,-0.065558654,-0.046152375,0.025374824,-0.029802173,0.01906567,0.010764205,-0.102490777,0.050551007,0.002660113,-0.01773797,-0.08097967,-0.053274966,0.027109681,-0.037759158,0.02247977,0.01092842,-46.75672484,-210.8855369,-3.326413085,-0.431309477,-67.11808318,-0.352997957,-51.26024309,-69.52219347,-53.89598141,-32.15427864,-49.5710928,-32.49636695,0.186418461,0.306744447,0.002902314,-32.5512115,-1.035694287,-0.432794058,-45.94262907,-176.3693574,-2.718608312,-0.476593404,-66.27328209,-0.339465349,-51.22075361,-68.8030938,-52.27079193,-27.50371676,-47.78840151,-27.82994768,0.18735454000000001,0.303313617,9.74237e-4,-31.65953649,-0.922257367,-0.416512315
GWR_100_32,0.002338198,0.010871166,-0.011343429,0.001610831,-0.006494511,0.008822196,0.015680066,1.04181e-4,0.003163303,-0.008752219,0.002444655,0.013944832,-0.009128814,0.002308712,-0.008083988,0.009891392,0.016794156,-4.84753e-5,0.003710624,-0.008904731,5.862650336,26.92087418,0.354749919,0.718895846,10.08825127,0.103964735,11.13474276,11.57981805,4.708541679,2.640712821,3.810898142,2.744877408,-0.039075743,-0.004206687,5.14006e-4,7.572252071,0.026204973,0.062981466,6.170556503,25.09757707,0.410500132,0.576060053,10.27532395,0.103024619,11.05225173,11.72890442,5.487643112,2.432527695,4.688586382,2.473158104,-0.036873001,-0.003777509,1.74872e-4,7.685267452,0.023883997,0.068028911
GWR_100_486,-0.02318824,-0.023265429,0.009636412,-0.005727554,0.005909305,-0.017904666,-0.023092271,-0.006513324,-0.006215934,0.010179257,-0.027563045,-0.029361456,0.007813419,-0.007879958,0.007224532,-0.020818053,-0.02446082,-0.008392877,-0.007359443,0.010333979,-17.01454691,-71.89623588,0.14153009,-3.975448095,-24.39048685,-0.230851832,-22.87542832,-23.34287666,-14.89155839,-14.24755424,-15.51114913,-11.77861026,0.066788824,-0.058976161,-2.14298e-4,-11.24426878,-0.362364802,-0.11470126,-16.48656592,-58.61917452,0.229256334,-3.720144532,-23.90968639,-0.221187783,-22.89143038,-22.94834138,-13.82948545,-12.09747418,-14.30588765,-10.01524266,0.068396896,-0.057867099,-6.88909e-5,-10.76608888,-0.322327694,-0.105627516
GWR_100_467,0.006766433,-0.047895435,0.003311961,-0.004797244,0.032321522,0.001685767,-0.032147079,0.005550502,-0.01682641,0.004768133,0.005916552,-0.053233836,-6.64613e-4,-0.016330718,0.036119001,0.004004374,-0.02974617,0.011033875,-0.013591198,0.007319103,-27.35704957,-135.516307,-2.851382802,0.790382087,-39.91930562,-0.155202647,-29.23353866,-39.81908937,-30.95185492,-20.89185994,-29.28922951,-17.33868502,0.032371752,0.032955604,-0.007972511,-19.27761546,-0.222145603,-0.251204839,-22.94788284,-82.13163513,-2.698843884,0.875620177,-33.17685661,-0.11243755,-24.62269456,-34.14133682,-26.5348094,-12.93300854,-24.69545172,-10.72818087,0.027371259,0.074828624,-0.002180379,-16.48624833,-0.147075294,-0.229313552
GWR_100_441,0.001481713,0.011448952,-0.004053061,0.00102964,-0.00664386,0.003121877,0.009453644,3.37407e-4,0.004206715,-0.003070787,1.84579e-4,0.032187964,0.001342754,-0.006609813,-0.019508692,-0.001254489,0.01700149,0.003808661,0.013844975,0.004365118,21.00187613,108.4692583,2.160202152,0.586603511,33.72115582,0.199448631,27.17735156,33.90717548,21.17491761,12.33770256,20.88402914,13.05347929,-0.060231418,0.003812273,-8.96711e-4,10.24450041,0.51700285,0.228760895,19.65449836,79.44454778,2.137694766,0.29331655,31.32824244,0.160332651,24.62787422,32.40983915,20.09257303,9.38622929,18.49599315,9.797238804,-0.058895488,-0.029514409,1.3183e-4,9.961495488,0.406476556,0.234891176
GWR_100_252,-0.062061247,0.002783805,0.003028214,-0.013227216,-0.033094751,-0.033509658,-3.20522e-4,-0.018236684,0.005641669,0.011509866,-0.075617482,0.003784728,0.002406969,-0.019311676,-0.042706354,-0.039801202,-2.5618e-4,-0.024059426,0.006755149,0.011723908,-32.13765235,-152.740976,-2.895060754,-3.939779128,-49.20516831,-0.185844436,-34.53204134,-54.25139531,-31.30644201,-20.75833716,-30.31438426,-19.80518926,0.142596566,0.140801492,-0.001195242,-20.69366106,-0.365745406,-0.312036499,-31.38595856,-120.5006684,-2.239696157,-3.585125707,-48.38742892,-0.175984394,-34.49555762,-53.52126289,-29.92194032,-16.86482266,-28.76343022,-16.11986396,0.143297259,0.138960073,-3.87984e-4,-19.9046683,-0.316331223,-0.296850623
GWR_100_37,0.05631322,0.015022555,0.005750234,-0.002845883,0.017152167,0.02456891,0.006155599,0.025099244,0.00627826,0.005549741,0.065895194,0.019211357,0.004675143,-0.003879024,0.021100228,0.027984531,0.006659826,0.031469272,0.007387126,0.005629332,7.04940378,18.04349067,-0.999140486,2.194913006,7.142900575,0.054453221,3.338963633,8.290916232,8.992314487,4.855487375,8.126505973,9.704934785,-0.009323925,-0.026913249,-0.004634644,2.037981234,0.24718286,0.016394698,7.345893578,17.57675694,-0.740350806,1.926892411,7.355064984,0.055081212,3.271713144,8.463118159,9.709570029,4.33803276,8.931030246,8.457945496,-0.007288307,-0.026202201,-0.001548377,2.258397943,0.220773031,0.022497802
XXX_100_133,9.84468e-4,-0.014272382,-0.005220733,-0.004978037,0.008883099,0.003930946,-0.006651952,0.003163183,-0.003456107,-2.96305e-4,8.53273e-4,-0.017952716,-0.004184442,-0.006839322,0.010894724,0.004271294,-0.006967808,0.003808801,-0.004102092,-3.11587e-4,-28.34133187,-144.285784,-4.114627639,3.528598019,-41.85642458,-0.075911096,-28.76435336,-43.49891108,-33.42338062,-19.08551563,-29.67085713,-18.44673706,0.041228883,0.121617883,-4.85929e-4,-21.20595628,-0.498857456,-0.262784322,-27.70438911,-119.9467909,-3.388616354,3.147464175,-41.22683007,-0.071154263,-28.76884273,-42.96271214,-32.09375916,-16.2598662,-28.2255413,-15.74900591,0.042980531,0.120485132,-1.59805e-4,-20.534454,-0.44394125,-0.250355009
GWR_100_329,-0.008616038,-0.030105854,0.001238411,0.001527679,0.016726943,-0.0051393,-0.021732589,-0.004389859,-0.011521444,-3.1746e-4,-0.010432638,-0.038039339,0.001031628,0.002193263,0.020575426,-0.006150514,-0.023014077,-0.005715275,-0.013621397,-3.33086e-4,2.269425341,-12.99156271,-1.791880797,1.51561777,3.244989289,0.093402726,7.617358844,3.325786463,0.934125722,1.661487875,2.867951325,2.293141097,-0.031009561,0.004139877,-0.001034982,-8.477133357,0.536437118,-0.012010363,2.611897732,-8.71579354,-1.41420589,1.305209947,3.49036039,0.092797125,7.541744208,3.532885058,1.767719335,1.590041,3.761625663,2.084720821,-0.02885213,0.004465445,-3.43573e-4,-8.052654125,0.478495612,-0.005263599
GWR_100_271,0.056436854,0.028408188,0.01510967,-0.005828527,0.009001184,0.018669913,0.008820841,0.026910485,0.012263732,0.013899729,0.066040533,0.036192607,0.012233339,-0.00802015,0.011040462,0.021206522,0.009495727,0.033753172,0.014451621,0.01411483,29.65012171,172.1669751,4.196070592,-0.465305195,37.8873814,0.134791719,19.79523746,38.02140661,41.44333638,21.41791822,37.79906987,27.93264011,-0.005685182,-0.056560656,-0.004725785,17.25722604,0.42275229,0.319081404,29.72919637,148.1484509,3.675747812,-0.507705859,37.83763053,0.132875264,19.6958154,37.98465225,41.69208846,18.58769795,38.10054508,24.13151471,-0.003670005,-0.055481579,-0.001578882,17.18228909,0.377203594,0.318325612
GWR_100_372,0.008113491,0.009529567,0.006771941,-0.007359594,-0.002646814,-4.98592e-4,0.001636945,0.007493715,0.00594128,0.009401967,0.009233823,0.012242856,0.005500221,-0.010145895,-0.003335244,-8.18291e-4,0.001851838,0.009269423,0.006989398,0.009544075,5.189381001,25.37133477,0.093335545,-0.1317424,6.093614775,0.035956898,6.63078382,4.725931834,7.396634517,4.980432259,4.378906117,4.90884507,0.010941822,0.00234635,-0.002452217,2.037981234,0.186334179,0.036376801,5.503763907,23.78482459,0.1882894,-0.20243338,6.314718154,0.037170696,6.557097911,4.923189718,8.136927286,4.445530432,5.246964724,4.333902302,0.012863601,0.002694182,-8.1792e-4,2.258397943,0.166557478,0.042027109
GWR_100_449,-4.16897e-4,-0.037873122,0.005929394,0.001063451,0.026112964,-0.004270652,-0.032578262,-7.40419e-4,-0.013511371,0.003242069,-7.53879e-4,-0.049731016,0.004690679,0.001614823,0.033595988,-0.005246642,-0.035028061,-0.001114105,-0.016235779,0.003296389,-22.87711192,-107.5790797,-0.996042554,-0.448913879,-36.29732997,-0.112071689,-26.89241877,-36.34983956,-21.93974001,-13.99094338,-19.92419343,-12.56855397,0.073605558,0.026666953,-0.001365077,-12.27694338,-0.349928881,-0.130474109,-22.24672451,-84.28610693,-0.708953919,-0.469848958,-35.62916159,-0.105302172,-26.87609593,-35.79143282,-20.73938858,-11.32154391,-18.61244053,-10.19425495,0.074827296,0.026568854,-4.43386e-4,-11.71211631,-0.302632627,-0.120774928
GWR_100_439,7.36067e-4,0.003846623,-0.009183875,0.0037373800000000002,-0.002460472,0.006574463,0.009025532,-0.001496448,-1.45513e-4,-0.008701754,5.61264e-4,0.005033373,-0.00738487,0.005261228,-0.003105265,0.007308723,0.009713524,-0.002066802,-1.94685e-4,-0.008853446,18.73338654,40.23035277,-2.813992956,4.231398532,26.63399326,0.189522567,27.6417884,26.96179108,14.78880006,13.900925,14.76460953,14.75677879,-0.056973137,0.013347117,-6.33724e-4,-1.55929481,0.553345081,-0.083822431,18.91747838,36.37321863,-2.283034514,3.790658374,26.68011112,0.1858727,27.52702654,27.00276757,15.4223703,12.12037213,15.45659578,12.80190571,-0.054669862,0.013558391,-2.09272e-4,-1.269067238,0.493560433,-0.075448403
XXX_100_155,0.007206462,0.01255215,0.002172302,-0.010079133,-0.005488696,0.00218747,0.007019242,0.008538822,0.008097671,0.008117456,0.008167561,0.016077357,0.00178579,-0.013921724,-0.006842632,0.002268022,0.00757877,0.01058726,0.00953453,0.008238718,-29.65486746,-144.062864,-3.087521785,-0.773236566,-41.6159818,-0.138687927,-29.36587275,-44.3128341,-34.15848679,-20.79865449,-32.80212188,-22.29450122,0.03754586,0.085793757,0.002728154,-20.92924274,-0.277092363,-0.218053806,-29.00528871,-119.7579356,-2.515542927,-0.78952078,-40.98843564,-0.131942853,-29.36918617,-43.77091463,-32.81825242,-17.73378361,-31.30372066,-19.05760657,0.039318198,0.08510571,9.15945e-4,-20.26311052,-0.246350823,-0.206638089
GWR_100_55,0.013465072,-0.019778068,-0.009416987,0.010437109,0.019999982,0.013531252,-0.008033484,-2.4965e-4,-0.010309321,-0.013698221,0.016104993,-0.025912927,-0.007389468,0.015341114,0.025718048,0.015791589,-0.008570283,-4.7049e-4,-0.012392103,-0.013971164,11.67531758,59.31085188,1.408859203,0.37703938,14.89567858,0.059388729,8.23031211,15.73987807,15.57101102,6.73532474,13.16218421,9.303354843,-0.016030048,-0.046909061,-0.001350504,13.35578774,0.05121911,0.057184424,11.85309317,49.54010893,1.229566046,0.267238498,14.97064226,0.058975343,8.15394642,15.79859961,16.03389751,5.655668494,13.71222834,7.715225702,-0.014131349,-0.045883342,-4.38632e-4,13.23792839,0.0447992,0.061212687
GWR_100_346,-0.057302613,-0.064909501,0.015296561,0.011970654,0.013361084,-0.038397554,-0.05569056,-0.02978336,-0.02722532,0.001969962,-0.067666323,-0.08219186,0.012384263,0.016692369,0.016421356,-0.044364595,-0.059146418,-0.037735436,-0.03215627,0.001991458,-18.05345387,-77.0513308,0.816020999,-4.773461701,-29.92452765,-0.234752611,-29.08646708,-29.01998925,-10.93975109,-13.90691748,-12.33097331,-9.036028873,0.082833615,-0.110825152,-0.006399325,-5.709997938,-0.251931484,-0.125314668,-17.51547877,-62.98651334,0.802595573,-4.450476557,-29.39658215,-0.224965019,-29.09032673,-28.58555323,-9.934731366,-11.80440368,-11.17962644,-7.656962318,0.084351558,-0.10907246,-0.002139014,-5.33921937,-0.223932738,-0.116000424
GWR_100_136,0.04498555,0.017310996,0.012927447,0.001278227,0.009901854,0.013675663,0.002844531,0.017592819,0.005532858,0.008063156,0.054384845,0.022906525,0.010199307,0.001929329,0.012704358,0.015962254,0.003155555,0.022928857,0.006624534,0.008210613,8.191500786,43.46642725,1.347128122,-0.819110804,8.009318136,0.057222235,1.044415217,9.217485781,15.57306298,3.763755323,13.92224046,10.27106412,0.010585428,-0.03211524,-0.004347667,8.764850825,0.250834473,0.069957201,8.414911855,36.83473257,1.179806453,-0.800215727,8.16407828,0.056899609,0.987013036,9.338775195,16.03590912,3.221609219,14.45478671,8.50761976,0.012283118,-0.031315485,-0.001416333,8.769263667,0.217684848,0.07359948
GWR_100_322,0.013310735,-0.017130943,-0.010062786,-0.007680124,0.018370587,0.013852389,-0.004859087,0.009892897,-0.003604118,-0.001697864,0.015343462,-0.021579137,-0.008094634,-0.010590921,0.022603975,0.015671137,-0.005060143,0.012294693,-0.004276785,-0.001735892,-13.24464752,-63.47267365,-1.134712997,-0.582927102,-17.27812885,-0.068807609,-10.55393965,-19.06833737,-16.07515762,-12.0811523,-14.87054627,-10.71934872,-0.002771992,0.00391278,-6.03802e-4,-4.049716687,-0.38350423300000003,-0.112355565,-12.75293234,-51.48282672,-0.855591856,-0.61535195,-16.85791928,-0.064275755,-10.59402989,-18.70384504,-14.99599676,-10.23358701,-13.67614515,-9.104408923,-7.73178e-4,0.004241168,-1.99257e-4,-3.711158517,-0.34116271,-0.103334974
GWR_100_108,0.023452246,-0.043772274,0.004048818,-0.008766469,0.041874856,0.009449554,-0.033314892,0.014727082,-0.012778118,0.008522699,0.027265354,-0.0553768,0.003301167,-0.012099211,0.051612433,0.010612233,-0.035338008,0.018390401,-0.015104616,0.008650538,-26.35478186,-123.8945978,-1.627168507,-1.105881292,-37.61772698,-0.225988511,-30.02948134,-37.84324117,-29.55283674,-20.44697698,-25.7890894,-18.89365227,0.029956312,-0.030448322,-0.001937904,-18.16210732,-0.242240295,-0.152910717,-25.73694938,-102.6716058,-1.274195079,-1.093953053,-37.02424235,-0.216478491,-30.03149742,-37.34679226,-28.27909528,-17.43121409,-24.40958251,-16.13329764,0.031771281,-0.029693392,-6.4578e-4,-17.54967577,-0.215297988,-0.142971144
XXX_100_37,0.05620677,-0.035418278,0.023883035,0.005418896,0.05059523,0.01411303,-0.035194572,0.022579127,-0.016404485,0.010423563,0.067088267,-0.040552479,0.017457143,0.005103643,0.061277473,0.019380398,-0.035836029,0.028607278,-0.016809543,0.009931445,25.75445246,125.4323217,1.841749791,-1.069947657,30.49980261,0.092492025,17.61347701,31.19391197,39.40848268,22.76531351,35.79528859,19.89043023,0.015324922,-0.080061897,0.003647575,8.328602386,0.848865227,0.288542418,20.44943098,86.86408593,1.37009147,-1.603185148,24.81322456,0.06383948,13.99232677,25.71459671,31.10465582,15.77790219,27.95213755,13.88012619,0.009769835,-0.083986761,6.57396e-4,7.451974057,0.593476457,0.222478118
GWR_100_26,0.005982008,-0.019795975,-0.00847256,0.008232186,0.01563567,0.008608442,-0.00809087,-0.001977776,-0.010039653,-0.011191164,0.00672815,-0.024960045,-0.006810449,0.011501852,0.0192286,0.009645786,-0.008498862,-0.002673738,-0.011872477,-0.011383256,-15.00016624,-65.81869686,0.167290117,-0.992623767,-19.26131045,-0.067477327,-14.20271801,-18.64374254,-17.96526669,-12.43559019,-16.58099907,-13.47476687,-0.015310852,-0.021907911,9.84122e-4,1.48455415,-0.570375846,-0.115074433,-14.49156326,-53.47035137,0.251153195,-0.99030119,-18.82420595,-0.062987605,-14.23567499,-18.28223442,-16.85881786,-10.53853146,-15.35760007,-11.47372729,-0.013241604,-0.021258998,3.32219e-4,1.715710992,-0.507663403,-0.105992233
GWR_100_124,0.037573711,0.01109508,-0.004177424,-0.002662286,0.011142018,0.022027122,0.010475377,0.017237449,0.004829952,-0.001134029,0.043865895,0.014228892,-0.00334192,-0.003624116,0.013682633,0.02506399,0.011256205,0.021555871,0.005677727,-0.001162907,-10.8781658,-47.77046854,-0.646524732,3.286723869,-15.89945369,-0.053735189,-11.63733026,-14.75664342,-13.8630075,-6.860110587,-9.97929513,-8.213387508,-0.009545921,0.008742155,8.24304e-4,-0.729154185,-0.485220063,-0.091650523,-10.40921577,-38.18009398,-0.440615932,2.926103993,-15.49098918,-0.049680702,-11.6753025,-14.42245519,-12.815784,-5.741607723,-8.867817055,-6.949592622,-0.007509057,0.009010593,2.78728e-4,-0.455036812,-0.431790472,-0.08309911
GWR_100_61,0.004036487,-0.034844726,0.003673844,-7.49866e-4,0.025533307,-3.89375e-4,-0.026802634,0.002326978,-0.012404292,0.003074003,0.004441086,-0.044051155,0.002998358,-9.68898e-4,0.031444049,-6.928e-4,-0.028408762,0.00275438,-0.0146634,0.003113416,-15.88615025,-64.28378601,0.725648164,-2.125634454,-22.83266905,-0.10075173,-16.19132436,-23.39417967,-15.64599372,-11.5333641,-12.8741976,-11.84801113,0.02449401,-0.019631442,0.002226505,2.314694776,-0.565876351,-0.117746964,-15.36902426,-52.16999205,0.725775721,-2.027218333,-22.3651398,-0.095208155,-16.22039366,-22.99928381,-14.57302881,-9.762291554,-11.71364126,-10.07491882,0.026339663,-0.019010787,7.48044e-4,2.529741418,-0.503654399,-0.108604204
